year,word1,word2,totalOccurences,totalPer,total
1979,hers,arms,117,17.094,2
1979,hers,ass,117,17.094,2
1979,hers,bed,117,17.094,2
1979,hers,butt,117,17.094,2
1979,hers,cry,117,17.094,2
1979,hers,domain,117,17.094,2
1979,hers,duty,117,17.094,2
1979,hers,finger,117,17.094,2
1979,hers,gash,117,17.094,2
1979,hers,golden,117,17.094,2
1979,hers,grip,117,17.094,2
1979,hers,home,117,17.094,2
1979,hers,lonely,117,17.094,2
1979,hers,lots,117,17.094,2
1979,hers,loveliness,117,17.094,2
1979,hers,mouth,117,8.547,2
1979,hers,"phone's",117,17.094,2
1979,hers,presence,117,17.094,2
1979,hers,song,117,17.094,2
1979,hers,suffering,117,17.094,2
1979,hers,thay,117,17.094,2
1979,hers,baby,117,8.547,1
1979,hers,cadillac,117,8.547,1
1979,hers,calling,117,8.547,1
1979,hers,cross,117,8.547,1
1979,hers,dreams,117,8.547,1
1979,hers,feet,117,8.547,1
1979,hers,final,117,8.547,1
1979,hers,fingertips,117,8.547,1
1979,hers,gotta,117,8.547,1
1979,hers,gown,117,8.547,1
1979,hers,hands,117,8.547,1
1979,hers,heart,117,8.547,1
1979,hers,knees,117,8.547,1
1979,hers,legs,117,8.547,1
1979,hers,load,117,8.547,1
1979,hers,locked,117,8.547,1
1979,hers,mind,117,8.547,1
1979,hers,money,117,8.547,1
1979,hers,mother,117,8.547,1
1979,hers,"mother's",117,8.547,1
1979,hers,neck,117,8.547,1
1979,hers,punishment,117,8.547,1
1979,hers,smile,117,8.547,1
1979,hers,stay,117,8.547,1
1979,hers,sweet,117,8.547,1
1979,hers,tears,117,8.547,1
1979,hers,worries,117,8.547,1
1980,hers,dress,107,56.075,6
1980,hers,apology,107,37.383,4
1980,hers,arms,107,37.383,4
1980,hers,life,107,37.383,4
1980,hers,mind,107,37.383,4
1980,hers,voice,107,37.383,4
1980,hers,eyes,107,28.037,3
1980,hers,blue,107,18.692,2
1980,hers,calling,107,18.692,2
1980,hers,destiny,107,18.692,2
1980,hers,eye,107,18.692,2
1980,hers,feel,107,18.692,2
1980,hers,golden,107,18.692,2
1980,hers,hand,107,18.692,2
