,tweet_number_of2017_r,tweet_number_of2017,tweet_number_r,tweet_number,created_at,timestamp,favorite_count,link,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName,topic,word_list,pos_list,polarity,subjectivity,noun_phrases
0,793,297,499,1,1/20/2017 12:31:53,1/20/2017 8:31:53,270072,https://twitter.com/realdonaldtrump/status/822421390125043713,8.224213901250437e+17,8.224213901250437e+17,,,,,,False,,,71164,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,False,,,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['It', 'all', 'begins', 'today', 'I', 'will', 'see', 'you', 'at', '11:00', 'A.M.', 'for', 'the', 'swearing-in', 'THE', 'MOVEMENT', 'CONTINUES', 'THE', 'WORK', 'BEGINS'],['PRP', 'DT', 'VBZ', 'NN', 'PRP', 'MD', 'VB', 'PRP', 'IN', 'CD', 'NNP', 'IN', 'DT', 'NN', 'DT', 'NNP', 'NNP', 'DT', 'NN', 'NNP'],0.0,0.0,['the movement continues', 'the work begins']
1,792,298,498,2,1/20/2017 17:51:25,1/20/2017 13:51:25,110413,https://twitter.com/realdonaldtrump/status/822501803615014918,8.225018036150149e+17,8.225018036150149e+17,,,,,,False,,,20297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",False,,,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['Today', 'we', 'are', 'not', 'merely', 'transferring', 'power', 'from', 'one', 'Administration', 'to', 'another', 'or', 'from', 'one', 'party', 'to', 'another', '–', 'but', 'we', 'are', 'transferring'],['NN', 'PRP', 'VBP', 'RB', 'RB', 'VBG', 'NN', 'IN', 'CD', 'NNP', 'TO', 'DT', 'CC', 'IN', 'CD', 'NN', 'TO', 'DT', 'NN', 'CC', 'PRP', 'VBP', 'VBG'],0.25,0.5,[]
2,791,299,497,3,1/20/2017 17:51:58,1/20/2017 13:51:58,91793,https://twitter.com/realdonaldtrump/status/822501939267141634,8.225019392671416e+17,8.225019392671416e+17,realDonaldTrump,8.23e+17,8.23e+17,25073877.0,25073877.0,False,,,18527,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",False,,InaugurationDay,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['power', 'from', 'Washington', 'D.C.', 'and', 'giving', 'it', 'back', 'to', 'you', 'the', 'American', 'People', 'InaugurationDay'],['NN', 'IN', 'NNP', 'NNP', 'CC', 'VBG', 'PRP', 'RB', 'TO', 'PRP', 'DT', 'JJ', 'NNP', 'NNP'],0.0,0.0,['washington', 'd.c.', 'american people', 'inaugurationday']
3,790,300,496,4,1/20/2017 17:52:45,1/20/2017 13:52:45,181628,https://twitter.com/realdonaldtrump/status/822502135233384448,8.225021352333843e+17,8.225021352333843e+17,,,,,,False,,,43156,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What truly matters is not which party controls our government, but whether our government is controlled by the people.",False,,,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['What', 'truly', 'matters', 'is', 'not', 'which', 'party', 'controls', 'our', 'government', 'but', 'whether', 'our', 'government', 'is', 'controlled', 'by', 'the', 'people'],['WP', 'NN', 'NNS', 'VBZ', 'RB', 'WDT', 'NN', 'VBZ', 'PRP$', 'NN', 'CC', 'IN', 'PRP$', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NNS'],0.0,0.0,[]
4,789,301,495,5,1/20/2017 17:53:17,1/20/2017 13:53:17,219990,https://twitter.com/realdonaldtrump/status/822502270503972872,8.225022705039729e+17,8.225022705039729e+17,,,,,,False,,,61024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",False,,,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['January', '20th', '2017', 'will', 'be', 'remembered', 'as', 'the', 'day', 'the', 'people', 'became', 'the', 'rulers', 'of', 'this', 'nation', 'again'],['NNP', 'CD', 'CD', 'MD', 'VB', 'VBN', 'IN', 'DT', 'NN', 'DT', 'NNS', 'VBD', 'DT', 'NNS', 'IN', 'DT', 'NN', 'RB'],0.0,0.0,['january']
5,788,302,494,6,1/20/2017 17:54:00,1/20/2017 13:54:00,149030,https://twitter.com/realdonaldtrump/status/822502450007515137,8.22502450007515e+17,8.22502450007515e+17,,,,,,False,,,35259,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",False,,AmericaFirst,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['The', 'forgotten', 'men', 'and', 'women', 'of', 'our', 'country', 'will', 'be', 'forgotten', 'no', 'longer', 'From', 'this', 'moment', 'on', 'it’s', 'going', 'to', 'be', 'AmericaFirst🇺🇸'],['DT', 'JJ', 'NNS', 'CC', 'NNS', 'IN', 'PRP$', 'NN', 'MD', 'VB', 'VBN', 'DT', 'RBR', 'IN', 'DT', 'NN', 'IN', 'NN', 'VBG', 'TO', 'VB', 'NNP'],0.0,0.0,['forgotten men', 'americafirst🇺🇸']
6,787,303,493,7,1/20/2017 17:54:36,1/20/2017 13:54:36,175028,https://twitter.com/realdonaldtrump/status/822502601304526848,8.225026013045267e+17,8.225026013045267e+17,,,,,,False,,,37806,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,False,,,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Jobs,['We', 'will', 'bring', 'back', 'our', 'jobs', 'We', 'will', 'bring', 'back', 'our', 'borders', 'We', 'will', 'bring', 'back', 'our', 'wealth', 'and', 'we', 'will', 'bring', 'back', 'our', 'dreams'],['PRP', 'MD', 'VB', 'RP', 'PRP$', 'NNS', 'PRP', 'MD', 'VB', 'RP', 'PRP$', 'NNS', 'PRP', 'MD', 'VB', 'RP', 'PRP$', 'NN', 'CC', 'PRP', 'MD', 'VB', 'RP', 'PRP$', 'NN'],0.0,0.0,[]
7,786,304,492,8,1/20/2017 17:55:44,1/20/2017 13:55:44,162528,https://twitter.com/realdonaldtrump/status/822502887477673984,8.22502887477674e+17,8.22502887477674e+17,,,,,,False,,,38404,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸",False,,InaugurationDay,,,,45th President of the United States of America,28998979,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,,Making America great again,['We', 'will', 'follow', 'two', 'simple', 'rules', 'BUY', 'AMERICAN', '&', 'amp', 'HIRE', 'AMERICAN', 'InaugurationDay', 'MAGA🇺🇸'],['PRP', 'MD', 'VB', 'CD', 'JJ', 'NNS', 'NNP', 'NNP', 'CC', 'NN', 'NNP', 'NNP', 'NNP', 'NNP'],0.0,0.11904761904761905,['simple rules', 'buy american', 'hire american', 'inaugurationday', 'maga🇺🇸']
